own_mmsi;obst_mmsi;own_speed;obst_speed;r_maneuver_own;r_maneuver_obst;r_cpa;COLREG;pre_man_t_cpa_own
258761000;258747000;4.8959302662;4.8785141782;9479.1760132408;9479.1760132408;1021.3096934819;3;
258747000;258761000;4.8785141782;4.8959302662;9479.1760132408;9479.1760132408;1021.3096934819;3;
258761000;258747000;4.8959302662;4.8785141782;9479.1760132408;9479.1760132408;1021.3096934819;3;
212728000;304957000;5.5233878968;4.3317255704;1267.5422399273;1267.5422399273;1021.3167040639;-1;
219012521;219348000;4.2758170573;8.1467100694;6804.5964061067;6804.5964061067;1021.6617101566;3;
219348000;219012521;8.1467100694;4.2758170573;6804.5964061067;6804.5964061067;1021.6617101566;3;
219012521;219348000;4.2758170573;8.1467100694;6804.5964061067;6804.5964061067;1021.6617101566;3;
219348000;219012521;8.1467100694;4.2758170573;6804.5964061067;6804.5964061067;1021.6617101566;3;
258853000;265787000;6.2068258102;4.5035898231;3916.9590858216;3916.9590858216;1021.7030586232;-1;
258853000;265787000;6.2068258102;4.5035898231;3916.9590858216;3916.9590858216;1021.7030586232;-1;
219404000;265787000;20.8157083333;4.9081215278;4886.7441042068;4886.7441042068;1021.912951283;-1;0
219404000;265787000;20.8157083333;4.9081215278;4886.7441042068;4886.7441042068;1021.912951283;-1;0
229350000;219018405;6.786428346;1.8004642124;1719.5332651624;2189.6848083686;1022.0203960783;-2;98
304364000;273358930;5.7186011905;4.7344965278;1350.5369598793;1350.5369598793;1022.1298596558;-2;
311000752;220329000;6.2022708333;1.3910765336;8324.9358225755;8324.9358225755;1022.1523956828;-2;
255805552;257207000;7.3227951389;6.2510358796;8151.3165096198;8151.3165096198;1022.2411652834;3;
257207000;255805552;6.2510358796;7.3227951389;8151.3165096198;8151.3165096198;1022.2411652834;3;
255805552;257207000;7.3227951389;6.2510358796;8151.3165096198;8151.3165096198;1022.2411652834;3;
257207000;255805552;6.2510358796;7.3227951389;8151.3165096198;8151.3165096198;1022.2411652834;3;
215818000;314259000;4.7628666258;4.6638077002;10265.7461151151;10265.7461151151;1023.0045796574;3;
314259000;215818000;4.6638077002;4.7628666258;10265.7461151151;10265.7461151151;1023.0045796574;3;
215818000;314259000;4.7628666258;4.6638077002;10265.7461151151;10265.7461151151;1023.0045796574;3;
314259000;215818000;4.6638077002;4.7628666258;10265.7461151151;10265.7461151151;1023.0045796574;3;
219011731;257176000;2.5203088831;3.2497750289;1783.744740707;2433.0508030043;1023.360161429;-1;
258853000;265787000;6.3152074653;4.5123744213;5478.4220657047;5478.4220657047;1023.4818317879;-1;
258853000;265787000;6.3152074653;4.5123744213;5478.4220657047;5478.4220657047;1023.4818317879;-1;
218057000;220223000;6.4109624566;8.849047309;11011.6348804344;11011.6348804344;1023.5170052325;3;
220223000;218057000;8.849047309;6.4109624566;11011.6348804344;11011.6348804344;1023.5170052325;3;
218057000;220223000;6.4109624566;8.849047309;11011.6348804344;11011.6348804344;1023.5170052325;3;
220223000;218057000;8.849047309;6.4109624566;11011.6348804344;11011.6348804344;1023.5170052325;3;
219330000;247187700;5.9422352431;9.2503541667;9618.2755179918;9618.2755179918;1023.6278327596;3;
247187700;219330000;9.2503541667;5.9422352431;9618.2755179918;9618.2755179918;1023.6278327596;3;
219330000;247187700;5.9335271991;9.2439236111;9619.0637101539;9619.0637101539;1023.6278327596;3;
247187700;219330000;9.2439236111;5.9335271991;9619.0637101539;9619.0637101539;1023.6278327596;3;
219330000;247187700;5.9422352431;9.2503541667;9618.2755179918;9618.2755179918;1023.6278327596;3;
247187700;219330000;9.2503541667;5.9422352431;9618.2755179918;9618.2755179918;1023.6278327596;3;
219330000;247187700;5.9335271991;9.2439236111;9619.0637101539;9619.0637101539;1023.6278327596;3;
247187700;219330000;9.2439236111;5.9335271991;9619.0637101539;9619.0637101539;1023.6278327596;3;
257914590;257376700;3.1380776186;3.51095355;12526.7376191888;11812.0031671178;1023.8324276951;-1;
257914590;257376700;3.1380776186;3.51095355;12526.7376191888;11812.0031671178;1023.8324276951;-1;
265720710;244100297;2.6943023003;3.0866666667;4711.5293504339;4366.356491401;1023.9268040246;-1;85
247229700;219013485;7.6480908203;1.3885980903;4133.3514851752;4133.3514851752;1024.0546909223;-2;
235308000;219017895;7.1861458333;3.5815566573;3664.3163973653;3664.3163973653;1024.2394446613;-2;
257268000;341392000;4.6420572917;5.3564518229;12275.835664019;12275.835664019;1024.7794884755;3;
341392000;257268000;5.3564518229;4.6420572917;12275.835664019;12275.835664019;1024.7794884755;3;
257268000;341392000;4.6420572917;5.3564518229;12275.835664019;12275.835664019;1024.7794884755;3;
341392000;257268000;5.3564518229;4.6420572917;12275.835664019;12275.835664019;1024.7794884755;3;
232095000;219005862;7.2268096405;1.1436695772;9240.2154525747;9240.2154525747;1025.2534759756;3;
232095000;219005862;7.2268096405;1.1436695772;9240.2154525747;9240.2154525747;1025.2534759756;3;
219106000;219801000;1.3513300979;1.2348676215;1244.2244532238;1244.2244532238;1025.3422843129;-1;
219106000;219801000;1.3513300979;1.2348676215;1244.2244532238;1244.2244532238;1025.3422843129;-1;
219106000;219801000;1.3352194553;1.2647596571;1446.5274418413;1446.5274418413;1025.5811084454;-1;
219106000;219801000;1.3352194553;1.2647596571;1446.5274418413;1446.5274418413;1025.5811084454;-1;
249934000;305937000;5.3378076775;4.3959992284;9355.5475334157;9355.5475334157;1026.0783839454;3;
305937000;249934000;4.3959992284;5.3378076775;9355.5475334157;9355.5475334157;1026.0783839454;3;
249934000;305937000;5.3378076775;4.3959992284;9355.5475334157;9355.5475334157;1026.0783839454;3;
305937000;249934000;4.3959992284;5.3378076775;9355.5475334157;9355.5475334157;1026.0783839454;3;
244110544;219023588;4.8818634259;1.4408463542;1200.3598335499;2001.4216597209;1026.1292559907;-1;29
244110544;219023588;4.8818634259;1.4408463542;1200.3598335499;2001.4216597209;1026.1292559907;-1;29
265791200;266353000;2.4629530165;5.3755425347;8252.4695479596;8252.4695479596;1026.6499744314;3;
266353000;265791200;5.3755425347;2.4629530165;8252.4695479596;8252.4695479596;1026.6499744314;3;
265791200;266353000;2.4629530165;5.3755425347;8252.4695479596;8252.4695479596;1026.6499744314;3;
266353000;265791200;5.3755425347;2.4629530165;8252.4695479596;8252.4695479596;1026.6499744314;3;
257682680;265711060;3.3233914931;2.0372803819;3722.4358288626;3722.4358288626;1027.0109298347;-1;23
248751000;563326000;5.1396946023;6.721026673;11174.3319737692;11174.3319737692;1027.1982087212;3;
563326000;248751000;6.721026673;5.1396946023;11174.3319737692;11174.3319737692;1027.1982087212;3;
248751000;563326000;5.1396946023;6.721026673;11174.3319737692;11174.3319737692;1027.1982087212;3;
563326000;248751000;6.721026673;5.1396946023;11174.3319737692;11174.3319737692;1027.1982087212;3;
219023274;355775000;3.934026331;5.2971701389;2011.2725623346;2627.9630514906;1027.2706605369;-1;48
219023274;355775000;3.9738823785;5.2424099392;1199.9569533946;1199.9569533946;1027.2706605369;-1;
230964000;538007217;5.8986950231;7.4071961806;11145.2446832719;11145.2446832719;1027.3902082461;3;
538007217;230964000;7.4071961806;5.8986950231;11145.2446832719;11145.2446832719;1027.3902082461;3;
230964000;538007217;5.8986950231;7.4071961806;11145.2446832719;11145.2446832719;1027.3902082461;3;
538007217;230964000;7.4071961806;5.8986950231;11145.2446832719;11145.2446832719;1027.3902082461;3;
304010672;219013885;5.4108869485;3.9854077308;10678.7099267655;10678.7099267655;1028.0202381276;-1;
304010672;219013885;5.4108869485;3.9854077308;10678.7099267655;10678.7099267655;1028.0202381276;-1;
248701000;312135000;8.6879484954;4.5261733218;7189.2434873219;7189.2434873219;1028.3552353151;3;
312135000;248701000;4.5261733218;8.6879484954;7189.2434873219;7189.2434873219;1028.3552353151;3;
248701000;312135000;8.6879484954;4.5261733218;7189.2434873219;7189.2434873219;1028.3552353151;3;
312135000;248701000;4.5261733218;8.6879484954;7189.2434873219;7189.2434873219;1028.3552353151;3;
219024767;219024544;12.1767162698;6.370843254;2485.567480476;2485.567480476;1028.6752354363;-2;
219024767;219024544;12.1767162698;6.370843254;2485.567480476;2485.567480476;1028.8081065;-2;
257036590;258992240;4.239438317;3.1413973141;5795.8858900085;5795.8858900085;1028.8328532857;-1;
215678000;241279000;4.9210299224;5.3678589665;9527.0463129975;9527.0463129975;1029.1904585644;3;
241279000;215678000;5.3678589665;4.9210299224;9527.0463129975;9527.0463129975;1029.1904585644;3;
215678000;241279000;4.9210299224;5.3678589665;9527.0463129975;9527.0463129975;1029.1904585644;3;
241279000;215678000;5.3678589665;4.9210299224;9527.0463129975;9527.0463129975;1029.1904585644;3;
265758060;258248850;3.2474305556;2.070714247;3819.454214937;4025.0184098958;1029.4664880413;-1;0
236500000;273314540;6.836484375;2.9386693219;10319.2944768526;10319.2944768526;1029.5340402337;3;
273314540;236500000;2.9386693219;6.836484375;10319.2944768526;10319.2944768526;1029.5340402337;3;
236500000;273314540;6.836484375;2.9386693219;10319.2944768526;10319.2944768526;1029.5340402337;3;
273314540;236500000;2.9386693219;6.836484375;10319.2944768526;10319.2944768526;1029.5340402337;3;
273351380;245046000;5.8607894199;4.4988671024;3385.6135928366;3385.6135928366;1029.6462402204;-2;
257594840;257948780;3.7555114294;mar.25;1356.6641773114;1356.6641773114;103.0829762861;3;
257948780;257594840;mar.25;3.7555114294;1356.6641773114;1356.6641773114;103.0829762861;3;
257594840;257948780;3.7555114294;mar.25;1356.6641773114;1356.6641773114;103.0829762861;3;
257948780;257594840;mar.25;3.7555114294;1356.6641773114;1356.6641773114;103.0829762861;3;
265528140;265796160;3.4081944444;3.0223611111;10733.1182165296;10733.1182165296;103.0849164524;3;
265528140;265796160;3.380921999;2.7189192708;465.6919582728;1187.8693951778;103.0849164524;3;0
265796160;265528140;3.0223611111;3.4081944444;10733.1182165296;10733.1182165296;103.0849164524;3;
265796160;265528140;2.7189192708;3.380921999;1187.8693951778;465.6919582728;103.0849164524;3;0
265528140;265796160;3.4081944444;3.0223611111;10733.1182165296;10733.1182165296;103.0849164524;3;
265528140;265796160;3.380921999;2.7189192708;465.6919582728;1187.8693951778;103.0849164524;3;0
265796160;265528140;3.0223611111;3.4081944444;10733.1182165296;10733.1182165296;103.0849164524;3;
265796160;265528140;2.7189192708;3.380921999;1187.8693951778;465.6919582728;103.0849164524;3;0
219012521;219019010;3.0941307044;3.2040817212;4306.1052959722;3825.2698636828;103.1431044714;-1;
258148550;257064620;4.0788095238;3.5637909226;1712.176325616;3061.1078468424;103.4640034022;3;29
258148550;257064620;4.0788095238;3.5637909226;1712.176325616;3061.1078468424;103.4640034022;3;29
211680640;257061350;2.0249790737;3.2484353299;3575.4847685314;2042.6332539152;103.4838151597;3;6
257061350;211680640;3.2484353299;2.0249790737;2042.6332539152;3575.4847685314;103.4838151597;3;12
211680640;257061350;2.0249790737;3.2484353299;3575.4847685314;2042.6332539152;103.4838151597;3;6
257061350;211680640;3.2484353299;2.0249790737;2042.6332539152;3575.4847685314;103.4838151597;3;12
227093270;257091840;2.0721186474;3.7178476168;589.4103579002;2321.5515178432;103.7385174369;3;14
257091840;227093270;3.7178476168;2.0721186474;2321.5515178432;589.4103579002;103.7385174369;3;
227093270;257091840;2.0721186474;3.7178476168;589.4103579002;2321.5515178432;103.7385174369;3;14
257091840;227093270;3.7178476168;2.0721186474;2321.5515178432;589.4103579002;103.7385174369;3;
227207310;257525600;1.3805598958;3.489916088;9996.9858537461;9595.5429757779;103.7853554217;-1;105
227207310;257525600;2.7823875145;3.6183597367;6776.4888172268;6229.2680854174;103.7853554217;-1;94
227207310;257525600;2.6407701582;3.4751793981;2225.6944489305;2225.6944489305;103.7853554217;3;
257525600;227207310;3.4751793981;2.6407701582;2225.6944489305;2225.6944489305;103.7853554217;3;
227207310;257525600;2.6407701582;3.4751793981;2225.6944489305;2225.6944489305;103.7853554217;3;
257525600;227207310;3.4751793981;2.6407701582;2225.6944489305;2225.6944489305;103.7853554217;3;
257890500;257067200;3.7638845486;3.9447439236;4147.0603335375;3801.3739160993;103.9209314816;-1;
257890500;257067200;3.7638845486;3.9447439236;4146.7116188614;3801.0800254665;103.9209314816;-1;
257067200;257890500;3.4296296296;3.6865169271;1448.0450441889;1013.5166204853;103.9209314816;3;
257890500;257067200;3.6865169271;3.4296296296;1013.5166204853;1448.0450441889;103.9209314816;3;49
257067200;257890500;3.4296296296;3.6865169271;1448.0201690584;1448.0201690584;103.9209314816;3;
257890500;257067200;3.6865169271;3.4296296296;1448.0201690584;1448.0201690584;103.9209314816;3;
257067200;257890500;3.4296296296;3.6865169271;1448.0450441889;1013.5166204853;103.9209314816;3;
257890500;257067200;3.6865169271;3.4296296296;1013.5166204853;1448.0450441889;103.9209314816;3;49
257067200;257890500;3.4296296296;3.6865169271;1448.0201690584;1448.0201690584;103.9209314816;3;
257890500;257067200;3.6865169271;3.4296296296;1448.0201690584;1448.0201690584;103.9209314816;3;
219006005;231613000;4.2222849151;5.3610291281;9823.5940393524;9823.5940393524;1030.05297922;3;
231613000;219006005;5.3610291281;4.2222849151;9823.5940393524;9823.5940393524;1030.05297922;3;
219006005;231613000;4.2222849151;5.3610291281;9823.5940393524;9823.5940393524;1030.05297922;3;
231613000;219006005;5.3610291281;4.2222849151;9823.5940393524;9823.5940393524;1030.05297922;3;
538006753;566583000;5.7540075231;5.985775463;6854.2508883174;6854.2508883174;1030.2674313012;3;
566583000;538006753;5.985775463;5.7540075231;6854.2508883174;6854.2508883174;1030.2674313012;3;
538006753;566583000;5.7540075231;5.985775463;6854.2508883174;6854.2508883174;1030.2674313012;3;
566583000;538006753;5.985775463;5.7540075231;6854.2508883174;6854.2508883174;1030.2674313012;3;
244810401;314417000;4.3139984809;5.8382411024;7144.1356377101;7144.1356377101;1030.3927212476;3;
314417000;244810401;5.8382411024;4.3139984809;7144.1356377101;7144.1356377101;1030.3927212476;3;
244810401;314417000;4.3139984809;5.8382411024;7144.1356377101;7144.1356377101;1030.3927212476;3;
314417000;244810401;5.8382411024;4.3139984809;7144.1356377101;7144.1356377101;1030.3927212476;3;
209456000;218085000;6.4380195933;5.2653044395;9875.7933701551;9875.7933701551;1030.6457199251;3;
218085000;209456000;5.2653044395;6.4380195933;9875.7933701551;9875.7933701551;1030.6457199251;3;
209456000;218085000;6.4380195933;5.2653044395;9875.7933701551;9875.7933701551;1030.6457199251;3;
218085000;209456000;5.2653044395;6.4380195933;9875.7933701551;9875.7933701551;1030.6457199251;3;
258547310;211679070;2.8176963141;3.0271531116;3867.343341365;4706.7256899038;1030.6535499381;-1;49
257733500;256247000;3.622793083;5.4346655702;6489.6467161164;7219.5685335067;1030.7481263626;-1;
257007100;257376700;2.9373572049;3.9608203125;10953.701913052;10543.4013221541;1030.8808127034;-1;0
246188000;305236000;5.3232942708;5.4203267609;10187.3952691549;10187.3952691549;1030.9085749959;3;
305236000;246188000;5.4203267609;5.3232942708;10187.3952691549;10187.3952691549;1030.9085749959;3;
246188000;305236000;5.3232942708;5.4203267609;10187.3952691549;10187.3952691549;1030.9085749959;3;
305236000;246188000;5.4203267609;5.3232942708;10187.3952691549;10187.3952691549;1030.9085749959;3;
219001976;219801000;2.0475290799;1.2451163194;3095.4825552731;3095.4825552731;1030.9768232119;-2;
219001976;219801000;1.8919900174;1.2576425058;2576.5737909092;2576.5737909092;1030.9768232119;-2;
235065812;244597000;2.9746800032;7.7641650884;11530.8133386158;11530.8133386158;1031.0366530827;3;
244597000;235065812;7.7641650884;2.9746800032;11530.8133386158;11530.8133386158;1031.0366530827;3;
235065812;244597000;2.9746800032;7.7641650884;11530.8133386158;11530.8133386158;1031.0366530827;3;
244597000;235065812;7.7641650884;2.9746800032;11530.8133386158;11530.8133386158;1031.0366530827;3;
235065812;244597000;2.9746800032;7.7641650884;11559.1892881811;11559.1892881811;1031.0451638992;3;
244597000;235065812;7.7641650884;2.9746800032;11559.1892881811;11559.1892881811;1031.0451638992;3;
235065812;244597000;2.9746800032;7.7641650884;11559.1892881811;11559.1892881811;1031.0451638992;3;
244597000;235065812;7.7641650884;2.9746800032;11559.1892881811;11559.1892881811;1031.0451638992;3;
235065812;244597000;2.9746800032;7.7641650884;11559.1892881811;11559.1892881811;1031.0536843443;3;
244597000;235065812;7.7641650884;2.9746800032;11559.1892881811;11559.1892881811;1031.0536843443;3;
235065812;244597000;2.9746800032;7.7641650884;11559.1892881811;11559.1892881811;1031.0536843443;3;
244597000;235065812;7.7641650884;2.9746800032;11559.1892881811;11559.1892881811;1031.0536843443;3;
235065812;244597000;2.9746800032;7.7641650884;11559.1892881811;11559.1892881811;1031.0536843443;3;
244597000;235065812;7.7641650884;2.9746800032;11559.1892881811;11559.1892881811;1031.0536843443;3;
235065812;244597000;2.9746800032;7.7641650884;11559.1892881811;11559.1892881811;1031.0536843443;3;
244597000;235065812;7.7641650884;2.9746800032;11559.1892881811;11559.1892881811;1031.0536843443;3;
245223000;257031080;5.3293229167;5.4180522169;8458.0571587097;6543.615356972;1031.0618313176;3;
257031080;245223000;5.4180522169;5.3293229167;6543.615356972;8458.0571587097;1031.0618313176;3;52
245223000;257031080;5.3293229167;5.4180522169;8458.0571587097;6543.615356972;1031.0618313176;3;
257031080;245223000;5.4180522169;5.3293229167;6543.615356972;8458.0571587097;1031.0618313176;3;52
236325000;304047000;5.819078621;5.2555437748;10219.500501003;10219.500501003;1031.1950397476;3;
236325000;304047000;5.819078621;5.2555437748;10219.500501003;10219.500501003;1031.1950397476;3;
220574000;257376700;13.6993799603;3.5281932044;3542.9674356392;3641.0905687719;1031.293367573;-1;0
305706000;220142000;4.1956504216;4.5272259425;3097.2376628215;3905.1276765299;1031.4467751658;-1;
305706000;220142000;4.1956504216;4.5272259425;3097.2376628215;3905.1276765299;1031.4467751658;-1;
246754000;265626360;5.9944835069;3.9353660301;5708.8974986419;5708.8974986419;1031.5001211827;-1;108
277561000;273316400;8.4512539203;3.9660710685;5208.2243212058;8979.2093204246;1031.6004119813;-2;
